timestamp,price_usd,ma_6,volatility_12
2025-05-17 01:54:27,103239,103238.5,83.72121848286517
2025-05-17 01:54:37,103239,103238.83333333333,83.72121848286517
2025-05-17 01:54:47,103234,103238.16666666667,1.497472624325619
2025-05-17 01:55:57,103231,103236.83333333333,2.443296336504153
2025-05-17 01:56:08,103231,103235.5,3.0251471319419565
2025-05-17 01:56:18,103231,103234.16666666667,3.4333480462026373
2025-05-17 01:56:28,103231,103232.83333333333,3.72542452579234
2025-05-17 01:56:38,103231,103231.5,3.927370932689131
2025-05-17 01:56:48,103231,103231.0,3.987670393891961
2025-05-17 01:57:58,103229,103230.66666666667,4.025486985885379
2025-05-17 01:58:09,103229,103230.33333333333,3.872005199066412
2025-05-17 01:58:19,103229,103230.0,3.5021638360465586
2025-05-17 01:58:29,103229,103229.66666666667,2.8324419309595594
2025-05-17 01:58:39,103229,103229.33333333333,1.505042037563746
2025-05-17 01:58:49,103229,103229.0,1.0444659451917664
2025-05-17 01:59:59,103224,103228.16666666667,1.9752253469889036
2025-05-17 02:00:09,103224,103227.33333333333,2.443296336852903
2025-05-17 02:00:20,103224,103226.5,2.7010099158544674
2025-05-17 02:00:30,103224,103225.66666666667,2.8069178646683333
2025-05-17 02:00:40,103224,103224.83333333333,2.778434269515938
2025-05-17 02:00:50,103224,103224.0,2.611164843251308
2025-05-17 02:01:00,103211,103221.83333333333,5.063236480468282
2025-05-17 02:02:10,103209,103219.33333333333,6.665151344521617
2025-05-17 02:02:21,103209,103216.83333333333,7.559862113360589
2025-05-17 02:02:31,103209,103214.33333333333,7.988628282757576
2025-05-17 02:02:41,103209,103211.83333333333,8.026471357109186
2025-05-17 02:02:51,103209,103209.33333333333,7.679172936737386
2025-05-17 02:03:01,103209,103209.0,7.597348023660028
2025-05-17 02:04:11,103207,103208.66666666667,7.434563019840739
2025-05-17 02:04:21,103207,103208.33333333333,6.960385745100657
2025-05-17 02:04:32,103207,103208.0,6.1026571480327565
2025-05-17 02:04:42,103207,103207.66666666667,4.653932845827664
2025-05-17 02:04:52,103207,103207.33333333333,1.302677904056575
2025-05-17 02:05:02,103207,103207.0,1.0444659476239815
2025-05-17 02:05:12,103213,103208.0,1.7752507361691927
2025-05-17 02:06:23,103214,103209.16666666667,2.4167972847465196
2025-05-17 02:06:33,103214,103210.33333333333,2.855085843904642
2025-05-17 02:06:43,103214,103211.5,3.1754264843925326
2025-05-17 02:06:53,103214,103212.66666666667,3.411211465258205
2025-05-17 02:07:03,103214,103213.83333333333,3.579190702497024
2025-05-17 02:07:13,103215,103214.16666666667,3.6296339275876983
2025-05-17 02:07:23,103215,103214.33333333333,3.5451631615548647
2025-05-17 02:07:33,103215,103214.5,3.3154825087918205
2025-05-17 02:08:44,103232,103217.5,6.201172911449188
2025-05-17 02:08:54,103232,103220.5,7.513119839294774
2025-05-17 02:09:04,103232,103223.5,8.060378216426638
2025-05-17 02:09:14,103227,103225.5,8.177945212622467
2025-05-17 02:09:24,103227,103227.5,8.195989412257314
2025-05-17 02:09:34,103227,103229.5,8.05661783445127
2025-05-17 02:09:45,103227,103228.66666666667,7.75134397084607
2025-05-17 02:09:49,103437,103262.83333333333,61.93447172532427
2025-05-17 02:10:55,103223,103261.33333333333,61.62269111798075
2025-05-17 02:11:05,103223,103260.66666666667,61.341752551393704
2025-05-17 02:11:15,103223,103260.0,61.05158027898306
2025-05-17 02:11:25,103223,103259.33333333333,60.752041990999
2025-05-17 02:11:35,103223,103258.66666666667,60.974410926998594
2025-05-17 02:11:46,103223,103223.0,61.18594362258048
2025-05-17 02:12:56,103219,103222.33333333333,61.511023895089096
2025-05-17 02:13:06,103219,103221.66666666667,61.729370250566014
2025-05-17 02:13:16,103216,103220.5,62.03975997856803
2025-05-17 02:13:26,103216,103219.33333333333,62.3339004999037
2025-05-17 02:13:36,103216,103218.16666666667,62.61202082293863
2025-05-17 02:13:46,103216,103217.0,3.3028912985826997
2025-05-17 02:14:57,103215,103216.33333333333,3.446561750512328
2025-05-17 02:15:07,103215,103215.66666666667,3.446561750532159
2025-05-17 02:15:17,103214,103215.33333333333,3.3967453259655853
2025-05-17 02:15:27,103214,103215.0,3.1574826985176094
2025-05-17 02:15:37,103214,103214.66666666667,2.6784776359227416
2025-05-17 02:15:47,103214,103214.33333333333,1.7752507354058018
2025-05-17 02:16:58,103219,103215.0,1.7752507354058018
2025-05-17 02:17:08,103219,103215.66666666667,1.7752507354058018
2025-05-17 02:17:18,103212,103215.33333333333,2.0597146075459882
2025-05-17 02:17:28,103212,103215.0,2.2563043041878226
2025-05-17 02:17:38,103212,103214.66666666667,2.3868325704232687
2025-05-17 02:17:48,103212,103214.33333333333,2.4618298241245036
2025-05-17 02:18:59,103203,103211.66666666667,4.0750534510174825
2025-05-17 02:19:09,103203,103209.0,4.996968780423715
2025-05-17 02:19:19,103203,103207.5,5.632024235809745
2025-05-17 02:19:30,103203,103206.0,6.052798002547293
2025-05-17 02:19:40,103203,103204.5,6.302356463514156
2025-05-17 02:19:50,103203,103203.0,6.40075753277837
2025-05-17 02:20:00,103203,103203.0,5.678241300479197
2025-05-17 02:21:11,103226,103206.83333333333,7.15361743792265
2025-05-17 02:21:21,103226,103210.66666666667,8.826183499969986
2025-05-17 02:21:31,103232,103215.5,11.038156961835334
2025-05-17 02:21:41,103232,103220.33333333333,12.638025834461182
2025-05-17 02:21:51,103232,103225.16666666667,13.839721052474127
2025-05-17 02:22:01,103232,103230.0,14.254185988812047
2025-05-17 02:23:12,103229,103230.5,13.989173303603948
2025-05-17 02:23:22,103229,103231.0,13.34052836249294
2025-05-17 02:23:32,103235,103231.5,12.631130375608343
2025-05-17 02:23:42,103235,103232.0,11.207410968891137
2025-05-17 02:23:52,103229,103231.5,8.510243383318345
2025-05-17 02:24:02,103235,103232.0,3.2192602228060507
2025-05-17 02:24:12,103235,103233.0,2.98861476275438
2025-05-17 02:25:41,103426,103265.83333333333,55.9747643357148
2025-05-17 02:51:01,103154,103252.33333333333,62.233370664447285
2025-05-17 02:51:11,103154,103238.83333333333,67.23562142121042
2025-05-17 02:51:21,103154,103226.33333333333,71.24663734768423
2025-05-17 02:51:31,103154,103212.83333333333,74.42685040109315
2025-05-17 02:51:41,103154,103199.33333333333,76.93070475015418
2025-05-17 02:52:51,103165,103155.83333333333,78.16862115552927
2025-05-17 02:53:02,103163,103157.33333333333,78.90481415600999
2025-05-17 02:53:12,103163,103158.83333333333,79.13950092139088
2025-05-17 02:53:22,103163,103160.33333333333,79.14581862668521
2025-05-17 02:53:32,103163,103161.83333333333,78.42579971307302
2025-05-17 02:53:42,103163,103163.33333333333,77.19200775103904
2025-05-17 02:54:52,103159,103162.33333333333,4.679905467772136
2025-05-17 02:55:03,103159,103161.66666666667,4.400413207791344
2025-05-17 02:55:13,103157,103160.66666666667,4.136863111011484
2025-05-17 02:55:23,103157,103159.66666666667,3.837612899033558
2025-05-17 02:55:33,103157,103158.66666666667,3.493500463724638
2025-05-17 02:55:43,103157,103157.66666666667,3.089571909002571
2025-05-17 02:56:53,103150,103156.16666666667,4.002839905422157
2025-05-17 02:57:04,103150,103154.66666666667,4.608950453019059
2025-05-17 02:57:15,103143,103152.33333333333,6.082762533288013
2025-05-17 02:57:25,103143,103150.0,6.833518108102293
2025-05-17 02:57:35,103143,103147.66666666667,7.0945988872185
2025-05-17 02:57:45,103143,103145.33333333333,6.921639325091455
2025-05-17 02:58:55,103143,103144.16666666667,6.8865261534465825
2025-05-17 02:59:05,103143,103143.0,6.562058068835338
2025-05-17 02:59:15,103133,103141.33333333333,7.444745963619176
2025-05-17 02:59:25,103133,103139.66666666667,7.685089856312531
2025-05-17 02:59:36,103133,103138.0,7.3464070816363884
2025-05-17 02:59:46,103133,103136.33333333333,6.336522326272787
2025-05-17 03:00:16,103441,103186.0,87.0741150697859
2025-05-17 03:00:57,103132,103184.16666666667,87.51151439410852
2025-05-17 03:01:07,103132,103184.0,87.80384474241681
2025-05-17 03:01:17,103132,103183.83333333333,88.08479901899803
2025-05-17 03:01:27,103113,103180.5,89.08537784333909
2025-05-17 03:01:37,103113,103177.16666666667,89.99911615747861
2025-05-17 03:01:47,103113,103122.5,90.82863485227453
2025-05-17 03:02:57,103100,103117.16666666667,92.15139059133294
2025-05-17 03:03:08,103100,103111.83333333333,93.21281450485735
2025-05-17 03:03:18,103100,103106.5,94.17472478280722
2025-05-17 03:03:28,103096,103103.66666666667,95.20929894763358
2025-05-17 03:03:38,103096,103100.83333333333,96.12491872579011
2025-05-17 03:03:48,103096,103098.0,14.666752756073903
2025-05-17 03:05:34,103085,103095.5,14.605934868337428
2025-05-17 03:05:44,103085,103093.0,13.344786749089767
2025-05-17 03:05:54,103085,103090.5,10.457707034025274
2025-05-17 03:06:04,103085,103088.66666666667,10.043843284567663
2025-05-17 03:06:14,103085,103086.83333333333,8.973023546253273
2025-05-17 03:06:24,103085,103085.0,6.947857750376899
2025-05-17 03:06:35,103085,103085.0,6.621246796322772
2025-05-17 03:06:46,103085,103085.0,6.000000003922571
2025-05-17 03:07:40,103477,103150.33333333333,112.40143830653113
2025-05-17 03:07:51,103477,103215.66666666667,151.78743110832545
2025-05-17 03:07:56,103090,103216.5,151.99900318665718
2025-05-17 03:08:07,103090,103217.33333333333,152.20848939025953
